,birth,household,id,age,routine_id,sex_F,sex_M,appliance_id_1,appliance_id_2,appliance_id_3,appliance_id_4,appliance_id_5,appliance_id_6,appliance_id_7,appliance_id_8,appliance_id_9
1091,20010302,3,219,21.0,59,0,1,0,0,0,1,0,1,0,0,0
1092,20010302,3,219,21.0,83,0,1,1,0,0,0,0,1,1,1,0
1093,20010302,3,219,21.0,93,0,1,0,1,1,0,0,0,0,0,0
1094,20010302,3,219,21.0,65,0,1,0,0,0,0,1,0,0,1,0
1095,19891224,3,220,33.0,82,0,1,1,0,0,0,0,1,0,1,0
1096,19891224,3,220,33.0,67,0,1,0,0,0,0,0,1,1,0,0
1097,19891224,3,220,33.0,11,0,1,1,0,1,0,0,0,1,1,0
1098,19891224,3,220,33.0,26,0,1,0,0,0,0,0,1,0,1,0
1099,19891224,3,220,33.0,29,0,1,0,1,0,0,0,0,0,0,0
1100,19960813,2,221,26.0,41,0,1,1,0,0,0,0,1,0,0,0
1101,19960813,2,221,26.0,86,0,1,0,0,1,0,0,0,0,1,0
1102,19960813,2,221,26.0,20,0,1,0,0,0,1,0,1,0,0,1
1103,19960813,2,221,26.0,76,0,1,0,0,0,1,1,0,0,0,1
1104,19960813,2,221,26.0,75,0,1,0,0,0,0,0,0,1,1,0
1105,19560531,4,222,66.0,47,0,1,0,1,0,0,1,0,0,0,0
1106,19560531,4,222,66.0,33,0,1,0,0,0,0,0,1,0,0,0
1107,19560531,4,222,66.0,30,0,1,0,0,1,0,0,0,0,0,0
1108,19560531,4,222,66.0,54,0,1,0,0,1,0,0,1,0,0,0
1109,19560531,4,222,66.0,91,0,1,1,0,0,0,0,0,1,0,0
1110,19980217,2,223,24.0,7,0,1,1,0,0,0,0,1,0,1,0
1111,19980217,2,223,24.0,3,0,1,0,0,0,1,1,0,0,0,1
1112,19980217,2,223,24.0,39,0,1,1,0,0,1,0,0,0,0,0
1113,19980217,2,223,24.0,61,0,1,0,0,0,1,0,0,0,1,0
1114,19980217,2,223,24.0,88,0,1,1,0,0,1,0,0,0,0,0
1115,19650113,1,224,57.0,30,0,1,0,0,1,0,0,0,0,0,0
1116,19650113,1,224,57.0,78,0,1,1,0,0,0,0,0,1,0,0
1117,19650113,1,224,57.0,19,0,1,0,0,0,0,0,1,0,1,0
1118,19650113,1,224,57.0,69,0,1,0,0,0,0,0,1,0,0,1
1119,19650113,1,224,57.0,51,0,1,0,1,0,0,0,0,0,0,1
1120,19991122,4,225,23.0,25,0,1,0,1,1,0,0,0,0,1,0
1121,19991122,4,225,23.0,0,0,1,0,0,0,1,0,1,0,1,0
1122,19991122,4,225,23.0,27,0,1,0,0,0,0,0,0,1,1,0
1123,19991122,4,225,23.0,34,0,1,0,0,0,0,0,0,1,0,0
1124,19991122,4,225,23.0,16,0,1,0,0,0,1,1,0,0,0,1
1125,19710625,4,226,51.0,55,0,1,0,0,1,0,0,0,1,0,0
1126,19710625,4,226,51.0,22,0,1,0,0,0,1,1,0,0,0,0
1127,19710625,4,226,51.0,96,0,1,0,0,0,1,0,1,0,0,0
1128,19710625,4,226,51.0,72,0,1,0,0,0,0,0,0,0,1,1
1129,19710625,4,226,51.0,46,0,1,0,1,0,1,0,0,0,0,0
1130,19520416,2,227,70.0,90,0,1,1,1,0,0,0,0,0,0,0
1131,19520416,2,227,70.0,50,0,1,0,1,0,0,0,0,0,1,0
1132,19520416,2,227,70.0,44,0,1,1,0,0,0,0,0,0,0,1
1133,19520416,2,227,70.0,91,0,1,1,0,0,0,0,0,1,0,0
1134,19520416,2,227,70.0,82,0,1,1,0,0,0,0,1,0,1,0
1135,19690326,1,228,53.0,94,0,1,0,1,0,0,0,0,1,0,0
1136,19690326,1,228,53.0,54,0,1,0,0,1,0,0,1,0,0,0
1137,19690326,1,228,53.0,49,0,1,0,1,0,0,0,0,1,0,0
1138,19690326,1,228,53.0,40,0,1,1,0,0,0,1,0,0,0,0
1139,19690326,1,228,53.0,96,0,1,0,0,0,1,0,1,0,0,0
1140,19590627,4,229,63.0,98,0,1,0,0,0,0,1,1,0,0,0
1141,19590627,4,229,63.0,23,0,1,0,1,1,0,0,0,0,1,0
1142,19590627,4,229,63.0,35,0,1,0,0,0,0,0,0,0,1,0
1143,19590627,4,229,63.0,20,0,1,0,0,0,1,0,1,0,0,1
1144,19590627,4,229,63.0,78,0,1,1,0,0,0,0,0,1,0,0
1145,19871028,1,230,35.0,96,0,1,0,0,0,1,0,1,0,0,0
1146,19871028,1,230,35.0,81,0,1,1,0,0,0,0,1,0,1,0
1147,19871028,1,230,35.0,0,0,1,0,0,0,1,0,1,0,1,0
1148,19871028,1,230,35.0,91,0,1,1,0,0,0,0,0,1,0,0
1149,19871028,1,230,35.0,73,0,1,0,1,1,0,0,0,0,1,0
1150,19680707,3,231,54.0,17,0,1,0,0,0,1,1,0,0,0,0
1151,19680707,3,231,54.0,76,0,1,0,0,0,1,1,0,0,0,1
1152,19680707,3,231,54.0,36,0,1,0,0,0,0,0,0,0,0,1
1153,19680707,3,231,54.0,56,0,1,0,0,1,0,0,0,0,1,0
1154,19680707,3,231,54.0,55,0,1,0,0,1,0,0,0,1,0,0
1155,19550125,1,232,67.0,100,0,1,0,0,0,0,0,1,1,0,0
1156,19550125,1,232,67.0,102,0,1,0,0,0,0,0,1,0,0,1
1157,19550125,1,232,67.0,60,0,1,0,0,0,1,0,0,1,0,0
1158,19550125,1,232,67.0,68,0,1,0,0,0,0,0,1,0,1,0
1159,19550125,1,232,67.0,95,0,1,0,0,1,0,0,0,0,1,0
1160,19771122,1,233,45.0,73,0,1,0,1,1,0,0,0,0,1,0
1161,19771122,1,233,45.0,43,0,1,1,0,0,0,0,0,0,1,0
1162,19771122,1,233,45.0,35,0,1,0,0,0,0,0,0,0,1,0
1163,19771122,1,233,45.0,31,0,1,0,0,0,1,0,0,0,0,0
1164,19771122,1,233,45.0,32,0,1,0,0,0,0,1,0,0,0,0
1165,19920511,4,234,30.0,31,0,1,0,0,0,1,0,0,0,0,0
1166,19920511,4,234,30.0,3,0,1,0,0,0,1,1,0,0,0,1
1167,19920511,4,234,30.0,18,0,1,0,0,0,0,0,1,0,1,0
1168,19920511,4,234,30.0,15,0,1,0,0,0,1,1,0,0,0,1
1169,19920511,4,234,30.0,47,0,1,0,1,0,0,1,0,0,0,0
1170,19480507,1,235,74.0,42,0,1,1,0,0,0,0,0,1,0,0
1171,19480507,1,235,74.0,77,0,1,1,0,0,0,0,0,1,0,0
1172,19480507,1,235,74.0,0,0,1,0,0,0,1,0,1,0,1,0
1173,19480507,1,235,74.0,9,0,1,1,0,0,0,0,0,1,1,0
1174,19480507,1,235,74.0,6,0,1,1,1,1,0,0,0,0,1,0
1175,19510703,1,236,71.0,39,0,1,1,0,0,1,0,0,0,0,0
1176,19510703,1,236,71.0,85,0,1,1,0,0,0,0,0,1,0,1
1177,19510703,1,236,71.0,33,0,1,0,0,0,0,0,1,0,0,0
1178,19510703,1,236,71.0,82,0,1,1,0,0,0,0,1,0,1,0
1179,19510703,1,236,71.0,75,0,1,0,0,0,0,0,0,1,1,0
1180,20020129,1,237,20.0,98,0,1,0,0,0,0,1,1,0,0,0
1181,20020129,1,237,20.0,95,0,1,0,0,1,0,0,0,0,1,0
1182,20020129,1,237,20.0,53,0,1,0,0,1,0,1,0,0,0,0
1183,20020129,1,237,20.0,35,0,1,0,0,0,0,0,0,0,1,0
1184,20020129,1,237,20.0,62,0,1,0,0,0,1,0,0,0,0,1
1185,19940929,1,238,28.0,84,0,1,1,0,0,0,0,0,1,0,1
1186,19940929,1,238,28.0,59,0,1,0,0,0,1,0,1,0,0,0
1187,19940929,1,238,28.0,68,0,1,0,0,0,0,0,1,0,1,0
1188,19940929,1,238,28.0,7,0,1,1,0,0,0,0,1,0,1,0
1189,19940929,1,238,28.0,103,0,1,0,0,0,0,0,0,1,1,0
1190,19760623,4,239,46.0,97,0,1,0,0,0,1,0,0,1,0,0
1191,19760623,4,239,46.0,89,0,1,1,0,0,0,1,0,0,0,0
1192,19760623,4,239,46.0,7,0,1,1,0,0,0,0,1,0,1,0
1193,19760623,4,239,46.0,32,0,1,0,0,0,0,1,0,0,0,0
1194,19760623,4,239,46.0,71,0,1,0,0,0,0,0,0,1,0,1
1195,19990519,3,240,23.0,9,0,1,1,0,0,0,0,0,1,1,0
1196,19990519,3,240,23.0,89,0,1,1,0,0,0,1,0,0,0,0
1197,19990519,3,240,23.0,35,0,1,0,0,0,0,0,0,0,1,0
1198,19990519,3,240,23.0,104,0,1,0,0,0,0,0,0,1,0,1
1199,19990519,3,240,23.0,74,0,1,0,0,0,0,0,0,1,1,0
1200,19560204,2,241,66.0,60,0,1,0,0,0,1,0,0,1,0,0
1201,19560204,2,241,66.0,92,0,1,1,0,0,0,0,0,0,1,0
1202,19560204,2,241,66.0,104,0,1,0,0,0,0,0,0,1,0,1
1203,19560204,2,241,66.0,86,0,1,0,0,1,0,0,0,0,1,0
1204,19560204,2,241,66.0,7,0,1,1,0,0,0,0,1,0,1,0
1205,19990805,3,242,23.0,38,0,1,1,0,1,0,0,0,0,0,0
1206,19990805,3,242,23.0,94,0,1,0,1,0,0,0,0,1,0,0
1207,19990805,3,242,23.0,37,0,1,1,1,0,0,0,0,0,0,0
1208,19990805,3,242,23.0,55,0,1,0,0,1,0,0,0,1,0,0
1209,19990805,3,242,23.0,49,0,1,0,1,0,0,0,0,1,0,0
1210,19640216,2,243,58.0,79,0,1,1,0,0,1,0,1,0,1,0
1211,19640216,2,243,58.0,72,0,1,0,0,0,0,0,0,0,1,1
1212,19640216,2,243,58.0,29,0,1,0,1,0,0,0,0,0,0,0
1213,19640216,2,243,58.0,86,0,1,0,0,1,0,0,0,0,1,0
1214,19640216,2,243,58.0,2,0,1,0,0,0,0,0,0,1,1,0
1215,19900409,1,244,32.0,12,0,1,1,0,0,1,0,1,0,0,0
1216,19900409,1,244,32.0,50,0,1,0,1,0,0,0,0,0,1,0
1217,19900409,1,244,32.0,56,0,1,0,0,1,0,0,0,0,1,0
1218,19900409,1,244,32.0,33,0,1,0,0,0,0,0,1,0,0,0
1219,19900409,1,244,32.0,48,0,1,0,1,0,0,0,1,0,0,0
1220,19970715,3,245,25.0,39,0,1,1,0,0,1,0,0,0,0,0
1221,19970715,3,245,25.0,45,0,1,0,1,1,0,0,0,0,0,0
1222,19970715,3,245,25.0,18,0,1,0,0,0,0,0,1,0,1,0
1223,19970715,3,245,25.0,46,0,1,0,1,0,1,0,0,0,0,0
1224,19970715,3,245,25.0,87,0,1,1,0,0,0,0,0,1,0,0
1225,19980113,4,246,24.0,26,0,1,0,0,0,0,0,1,0,1,0
1226,19980113,4,246,24.0,4,0,1,1,0,0,0,0,0,1,0,0
1227,19980113,4,246,24.0,53,0,1,0,0,1,0,1,0,0,0,0
1228,19980113,4,246,24.0,93,0,1,0,1,1,0,0,0,0,0,0
1229,19980113,4,246,24.0,74,0,1,0,0,0,0,0,0,1,1,0
1230,19920525,2,247,30.0,1,0,1,0,1,1,0,0,0,0,1,0
1231,19920525,2,247,30.0,45,0,1,0,1,1,0,0,0,0,0,0
1232,19920525,2,247,30.0,7,0,1,1,0,0,0,0,1,0,1,0
1233,19920525,2,247,30.0,17,0,1,0,0,0,1,1,0,0,0,0
1234,19920525,2,247,30.0,64,0,1,0,0,0,0,1,0,1,0,0
1235,19721112,3,248,50.0,77,0,1,1,0,0,0,0,0,1,0,0
1236,19721112,3,248,50.0,24,0,1,0,1,1,0,0,0,0,1,0
1237,19721112,3,248,50.0,73,0,1,0,1,1,0,0,0,0,1,0
1238,19721112,3,248,50.0,104,0,1,0,0,0,0,0,0,1,0,1
1239,19721112,3,248,50.0,34,0,1,0,0,0,0,0,0,1,0,0
1240,19670804,2,249,55.0,91,0,1,1,0,0,0,0,0,1,0,0
1241,19670804,2,249,55.0,23,0,1,0,1,1,0,0,0,0,1,0
1242,19670804,2,249,55.0,78,0,1,1,0,0,0,0,0,1,0,0
1243,19670804,2,249,55.0,38,0,1,1,0,1,0,0,0,0,0,0
1244,19670804,2,249,55.0,50,0,1,0,1,0,0,0,0,0,1,0
1245,19581118,3,250,64.0,26,0,1,0,0,0,0,0,1,0,1,0
1246,19581118,3,250,64.0,43,0,1,1,0,0,0,0,0,0,1,0
1247,19581118,3,250,64.0,29,0,1,0,1,0,0,0,0,0,0,0
1248,19581118,3,250,64.0,62,0,1,0,0,0,1,0,0,0,0,1
1249,19581118,3,250,64.0,1,0,1,0,1,1,0,0,0,0,1,0
1250,19500216,4,251,72.0,21,1,0,0,0,0,1,0,1,0,0,1
1251,19500216,4,251,72.0,42,1,0,1,0,0,0,0,0,1,0,0
1252,19500216,4,251,72.0,68,1,0,0,0,0,0,0,1,0,1,0
1253,19500216,4,251,72.0,56,1,0,0,0,1,0,0,0,0,1,0
1254,19500216,4,251,72.0,65,1,0,0,0,0,0,1,0,0,1,0
1255,19841011,1,252,38.0,96,1,0,0,0,0,1,0,1,0,0,0
1256,19841011,1,252,38.0,1,1,0,0,1,1,0,0,0,0,1,0
1257,19841011,1,252,38.0,55,1,0,0,0,1,0,0,0,1,0,0
1258,19841011,1,252,38.0,23,1,0,0,1,1,0,0,0,0,1,0
1259,19841011,1,252,38.0,51,1,0,0,1,0,0,0,0,0,0,1
1260,19890622,1,253,33.0,14,1,0,0,0,1,0,0,0,0,1,0
1261,19890622,1,253,33.0,104,1,0,0,0,0,0,0,0,1,0,1
1262,19890622,1,253,33.0,72,1,0,0,0,0,0,0,0,0,1,1
1263,19890622,1,253,33.0,11,1,0,1,0,1,0,0,0,1,1,0
1264,19890622,1,253,33.0,51,1,0,0,1,0,0,0,0,0,0,1
1265,19831115,3,254,39.0,30,1,0,0,0,1,0,0,0,0,0,0
1266,19831115,3,254,39.0,94,1,0,0,1,0,0,0,0,1,0,0
1267,19831115,3,254,39.0,85,1,0,1,0,0,0,0,0,1,0,1
1268,19831115,3,254,39.0,59,1,0,0,0,0,1,0,1,0,0,0
1269,19831115,3,254,39.0,16,1,0,0,0,0,1,1,0,0,0,1
1270,20000723,1,255,22.0,48,1,0,0,1,0,0,0,1,0,0,0
1271,20000723,1,255,22.0,64,1,0,0,0,0,0,1,0,1,0,0
1272,20000723,1,255,22.0,103,1,0,0,0,0,0,0,0,1,1,0
1273,20000723,1,255,22.0,35,1,0,0,0,0,0,0,0,0,1,0
1274,20000723,1,255,22.0,37,1,0,1,1,0,0,0,0,0,0,0
1275,19780414,3,256,44.0,46,1,0,0,1,0,1,0,0,0,0,0
1276,19780414,3,256,44.0,99,1,0,0,0,0,0,1,0,0,0,1
1277,19780414,3,256,44.0,41,1,0,1,0,0,0,0,1,0,0,0
1278,19780414,3,256,44.0,98,1,0,0,0,0,0,1,1,0,0,0
1279,19780414,3,256,44.0,77,1,0,1,0,0,0,0,0,1,0,0
1280,19791007,2,257,43.0,0,1,0,0,0,0,1,0,1,0,1,0
1281,19791007,2,257,43.0,3,1,0,0,0,0,1,1,0,0,0,1
1282,19791007,2,257,43.0,32,1,0,0,0,0,0,1,0,0,0,0
1283,19791007,2,257,43.0,67,1,0,0,0,0,0,0,1,1,0,0
1284,19791007,2,257,43.0,28,1,0,1,0,0,0,0,0,0,0,0
1285,19560707,3,258,66.0,17,1,0,0,0,0,1,1,0,0,0,0
1286,19560707,3,258,66.0,75,1,0,0,0,0,0,0,0,1,1,0
1287,19560707,3,258,66.0,51,1,0,0,1,0,0,0,0,0,0,1
1288,19560707,3,258,66.0,84,1,0,1,0,0,0,0,0,1,0,1
1289,19560707,3,258,66.0,82,1,0,1,0,0,0,0,1,0,1,0
1290,19760808,5,259,46.0,92,1,0,1,0,0,0,0,0,0,1,0
1291,19760808,5,259,46.0,52,1,0,0,0,1,1,0,0,0,0,0
1292,19760808,5,259,46.0,82,1,0,1,0,0,0,0,1,0,1,0
1293,19760808,5,259,46.0,45,1,0,0,1,1,0,0,0,0,0,0
1294,19760808,5,259,46.0,35,1,0,0,0,0,0,0,0,0,1,0
1295,19820611,1,260,40.0,54,1,0,0,0,1,0,0,1,0,0,0
1296,19820611,1,260,40.0,17,1,0,0,0,0,1,1,0,0,0,0
1297,19820611,1,260,40.0,58,1,0,0,0,0,1,1,0,0,0,0
1298,19820611,1,260,40.0,47,1,0,0,1,0,0,1,0,0,0,0
1299,19820611,1,260,40.0,70,1,0,0,0,0,0,0,0,1,1,0
1300,20000411,3,261,22.0,98,1,0,0,0,0,0,1,1,0,0,0
1301,20000411,3,261,22.0,48,1,0,0,1,0,0,0,1,0,0,0
1302,20000411,3,261,22.0,92,1,0,1,0,0,0,0,0,0,1,0
1303,20000411,3,261,22.0,20,1,0,0,0,0,1,0,1,0,0,1
1304,20000411,3,261,22.0,65,1,0,0,0,0,0,1,0,0,1,0
1305,19630317,2,262,59.0,90,1,0,1,1,0,0,0,0,0,0,0
1306,19630317,2,262,59.0,7,1,0,1,0,0,0,0,1,0,1,0
1307,19630317,2,262,59.0,12,1,0,1,0,0,1,0,1,0,0,0
1308,19630317,2,262,59.0,98,1,0,0,0,0,0,1,1,0,0,0
1309,19630317,2,262,59.0,36,1,0,0,0,0,0,0,0,0,0,1
1310,20000701,1,263,22.0,47,1,0,0,1,0,0,1,0,0,0,0
1311,20000701,1,263,22.0,30,1,0,0,0,1,0,0,0,0,0,0
1312,20000701,1,263,22.0,44,1,0,1,0,0,0,0,0,0,0,1
1313,20000701,1,263,22.0,71,1,0,0,0,0,0,0,0,1,0,1
1314,20000701,1,263,22.0,20,1,0,0,0,0,1,0,1,0,0,1
1315,19850121,2,264,37.0,33,1,0,0,0,0,0,0,1,0,0,0
1316,19850121,2,264,37.0,59,1,0,0,0,0,1,0,1,0,0,0
1317,19850121,2,264,37.0,41,1,0,1,0,0,0,0,1,0,0,0
1318,19850121,2,264,37.0,2,1,0,0,0,0,0,0,0,1,1,0
1319,19850121,2,264,37.0,55,1,0,0,0,1,0,0,0,1,0,0
1320,19590605,4,265,63.0,63,1,0,0,0,0,0,1,1,0,0,0
1321,19590605,4,265,63.0,10,1,0,1,1,0,0,0,0,1,1,0
1322,19590605,4,265,63.0,49,1,0,0,1,0,0,0,0,1,0,0
1323,19590605,4,265,63.0,19,1,0,0,0,0,0,0,1,0,1,0
1324,19590605,4,265,63.0,57,1,0,0,0,1,0,0,0,0,0,1
1325,19650622,1,266,57.0,23,1,0,0,1,1,0,0,0,0,1,0
1326,19650622,1,266,57.0,100,1,0,0,0,0,0,0,1,1,0,0
1327,19650622,1,266,57.0,88,1,0,1,0,0,1,0,0,0,0,0
1328,19650622,1,266,57.0,34,1,0,0,0,0,0,0,0,1,0,0
1329,19650622,1,266,57.0,69,1,0,0,0,0,0,0,1,0,0,1
1330,19970803,2,267,25.0,3,1,0,0,0,0,1,1,0,0,0,1
1331,19970803,2,267,25.0,83,1,0,1,0,0,0,0,1,1,1,0
1332,19970803,2,267,25.0,33,1,0,0,0,0,0,0,1,0,0,0
1333,19970803,2,267,25.0,27,1,0,0,0,0,0,0,0,1,1,0
1334,19970803,2,267,25.0,15,1,0,0,0,0,1,1,0,0,0,1
1335,19580709,3,268,64.0,61,1,0,0,0,0,1,0,0,0,1,0
1336,19580709,3,268,64.0,56,1,0,0,0,1,0,0,0,0,1,0
1337,19580709,3,268,64.0,16,1,0,0,0,0,1,1,0,0,0,1
1338,19580709,3,268,64.0,62,1,0,0,0,0,1,0,0,0,0,1
1339,19580709,3,268,64.0,27,1,0,0,0,0,0,0,0,1,1,0
1340,19740502,4,269,48.0,30,1,0,0,0,1,0,0,0,0,0,0
1341,19740502,4,269,48.0,103,1,0,0,0,0,0,0,0,1,1,0
1342,19740502,4,269,48.0,96,1,0,0,0,0,1,0,1,0,0,0
1343,19740502,4,269,48.0,82,1,0,1,0,0,0,0,1,0,1,0
1344,19740502,4,269,48.0,3,1,0,0,0,0,1,1,0,0,0,1
1345,19901101,3,270,32.0,65,1,0,0,0,0,0,1,0,0,1,0
1346,19901101,3,270,32.0,103,1,0,0,0,0,0,0,0,1,1,0
1347,19901101,3,270,32.0,43,1,0,1,0,0,0,0,0,0,1,0
1348,19901101,3,270,32.0,14,1,0,0,0,1,0,0,0,0,1,0
1349,19901101,3,270,32.0,33,1,0,0,0,0,0,0,1,0,0,0
1350,19750904,4,271,47.0,64,1,0,0,0,0,0,1,0,1,0,0
1351,19750904,4,271,47.0,11,1,0,1,0,1,0,0,0,1,1,0
1352,19750904,4,271,47.0,28,1,0,1,0,0,0,0,0,0,0,0
1353,19750904,4,271,47.0,72,1,0,0,0,0,0,0,0,0,1,1
1354,19750904,4,271,47.0,27,1,0,0,0,0,0,0,0,1,1,0
1355,19930406,1,272,29.0,42,1,0,1,0,0,0,0,0,1,0,0
1356,19930406,1,272,29.0,57,1,0,0,0,1,0,0,0,0,0,1
1357,19930406,1,272,29.0,50,1,0,0,1,0,0,0,0,0,1,0
1358,19930406,1,272,29.0,47,1,0,0,1,0,0,1,0,0,0,0
1359,19930406,1,272,29.0,10,1,0,1,1,0,0,0,0,1,1,0
1360,19540910,2,273,68.0,77,1,0,1,0,0,0,0,0,1,0,0
1361,19540910,2,273,68.0,20,1,0,0,0,0,1,0,1,0,0,1
1362,19540910,2,273,68.0,48,1,0,0,1,0,0,0,1,0,0,0
1363,19540910,2,273,68.0,100,1,0,0,0,0,0,0,1,1,0,0
1364,19540910,2,273,68.0,6,1,0,1,1,1,0,0,0,0,1,0
1365,19650418,2,274,57.0,36,1,0,0,0,0,0,0,0,0,0,1
1366,19650418,2,274,57.0,22,1,0,0,0,0,1,1,0,0,0,0
1367,19650418,2,274,57.0,77,1,0,1,0,0,0,0,0,1,0,0
1368,19650418,2,274,57.0,104,1,0,0,0,0,0,0,0,1,0,1
1369,19650418,2,274,57.0,70,1,0,0,0,0,0,0,0,1,1,0
1370,19551112,2,275,67.0,7,1,0,1,0,0,0,0,1,0,1,0
1371,19551112,2,275,67.0,39,1,0,1,0,0,1,0,0,0,0,0
1372,19551112,2,275,67.0,95,1,0,0,0,1,0,0,0,0,1,0
1373,19551112,2,275,67.0,21,1,0,0,0,0,1,0,1,0,0,1
1374,19551112,2,275,67.0,69,1,0,0,0,0,0,0,1,0,0,1
1375,19611217,1,276,61.0,87,1,0,1,0,0,0,0,0,1,0,0
1376,19611217,1,276,61.0,79,1,0,1,0,0,1,0,1,0,1,0
1377,19611217,1,276,61.0,54,1,0,0,0,1,0,0,1,0,0,0
1378,19611217,1,276,61.0,73,1,0,0,1,1,0,0,0,0,1,0
1379,19611217,1,276,61.0,86,1,0,0,0,1,0,0,0,0,1,0
1380,19980819,1,277,24.0,54,1,0,0,0,1,0,0,1,0,0,0
1381,19980819,1,277,24.0,11,1,0,1,0,1,0,0,0,1,1,0
1382,19980819,1,277,24.0,79,1,0,1,0,0,1,0,1,0,1,0
1383,19980819,1,277,24.0,57,1,0,0,0,1,0,0,0,0,0,1
1384,19980819,1,277,24.0,102,1,0,0,0,0,0,0,1,0,0,1
1385,19850214,3,278,37.0,57,1,0,0,0,1,0,0,0,0,0,1
1386,19850214,3,278,37.0,62,1,0,0,0,0,1,0,0,0,0,1
1387,19850214,3,278,37.0,15,1,0,0,0,0,1,1,0,0,0,1
1388,19850214,3,278,37.0,28,1,0,1,0,0,0,0,0,0,0,0
1389,19850214,3,278,37.0,80,1,0,1,1,1,0,0,0,0,1,0
1390,19790612,3,279,43.0,63,1,0,0,0,0,0,1,1,0,0,0
1391,19790612,3,279,43.0,12,1,0,1,0,0,1,0,1,0,0,0
1392,19790612,3,279,43.0,80,1,0,1,1,1,0,0,0,0,1,0
1393,19790612,3,279,43.0,82,1,0,1,0,0,0,0,1,0,1,0
1394,19790612,3,279,43.0,94,1,0,0,1,0,0,0,0,1,0,0
1395,20020129,2,280,20.0,33,1,0,0,0,0,0,0,1,0,0,0
1396,20020129,2,280,20.0,87,1,0,1,0,0,0,0,0,1,0,0
1397,20020129,2,280,20.0,3,1,0,0,0,0,1,1,0,0,0,1
1398,20020129,2,280,20.0,66,1,0,0,0,0,0,1,0,0,0,1
1399,20020129,2,280,20.0,30,1,0,0,0,1,0,0,0,0,0,0
1400,19990502,3,281,23.0,98,1,0,0,0,0,0,1,1,0,0,0
1401,19990502,3,281,23.0,93,1,0,0,1,1,0,0,0,0,0,0
1402,19990502,3,281,23.0,74,1,0,0,0,0,0,0,0,1,1,0
1403,19990502,3,281,23.0,25,1,0,0,1,1,0,0,0,0,1,0
1404,19990502,3,281,23.0,43,1,0,1,0,0,0,0,0,0,1,0
1405,19830206,1,282,39.0,72,1,0,0,0,0,0,0,0,0,1,1
1406,19830206,1,282,39.0,37,1,0,1,1,0,0,0,0,0,0,0
1407,19830206,1,282,39.0,67,1,0,0,0,0,0,0,1,1,0,0
1408,19830206,1,282,39.0,9,1,0,1,0,0,0,0,0,1,1,0
1409,19830206,1,282,39.0,15,1,0,0,0,0,1,1,0,0,0,1
1410,19881101,1,283,34.0,3,1,0,0,0,0,1,1,0,0,0,1
1411,19881101,1,283,34.0,103,1,0,0,0,0,0,0,0,1,1,0
1412,19881101,1,283,34.0,44,1,0,1,0,0,0,0,0,0,0,1
1413,19881101,1,283,34.0,80,1,0,1,1,1,0,0,0,0,1,0
1414,19881101,1,283,34.0,58,1,0,0,0,0,1,1,0,0,0,0
1415,19650223,2,284,57.0,87,1,0,1,0,0,0,0,0,1,0,0
1416,19650223,2,284,57.0,52,1,0,0,0,1,1,0,0,0,0,0
1417,19650223,2,284,57.0,57,1,0,0,0,1,0,0,0,0,0,1
1418,19650223,2,284,57.0,66,1,0,0,0,0,0,1,0,0,0,1
1419,19650223,2,284,57.0,99,1,0,0,0,0,0,1,0,0,0,1
1420,19800828,4,285,42.0,13,1,0,0,0,1,0,0,0,0,1,0
1421,19800828,4,285,42.0,0,1,0,0,0,0,1,0,1,0,1,0
1422,19800828,4,285,42.0,26,1,0,0,0,0,0,0,1,0,1,0
1423,19800828,4,285,42.0,58,1,0,0,0,0,1,1,0,0,0,0
1424,19800828,4,285,42.0,98,1,0,0,0,0,0,1,1,0,0,0
1425,19530104,1,286,69.0,86,1,0,0,0,1,0,0,0,0,1,0
1426,19530104,1,286,69.0,33,1,0,0,0,0,0,0,1,0,0,0
1427,19530104,1,286,69.0,65,1,0,0,0,0,0,1,0,0,1,0
1428,19530104,1,286,69.0,19,1,0,0,0,0,0,0,1,0,1,0
1429,19530104,1,286,69.0,94,1,0,0,1,0,0,0,0,1,0,0
1430,19821005,1,287,40.0,20,1,0,0,0,0,1,0,1,0,0,1
1431,19821005,1,287,40.0,29,1,0,0,1,0,0,0,0,0,0,0
1432,19821005,1,287,40.0,39,1,0,1,0,0,1,0,0,0,0,0
1433,19821005,1,287,40.0,58,1,0,0,0,0,1,1,0,0,0,0
1434,19821005,1,287,40.0,15,1,0,0,0,0,1,1,0,0,0,1
1435,19771028,4,288,45.0,69,1,0,0,0,0,0,0,1,0,0,1
1436,19771028,4,288,45.0,5,1,0,1,0,0,1,0,1,0,1,0
1437,19771028,4,288,45.0,27,1,0,0,0,0,0,0,0,1,1,0
1438,19771028,4,288,45.0,65,1,0,0,0,0,0,1,0,0,1,0
1439,19771028,4,288,45.0,17,1,0,0,0,0,1,1,0,0,0,0
1440,19641216,4,289,58.0,75,1,0,0,0,0,0,0,0,1,1,0
1441,19641216,4,289,58.0,95,1,0,0,0,1,0,0,0,0,1,0
1442,19641216,4,289,58.0,15,1,0,0,0,0,1,1,0,0,0,1
1443,19641216,4,289,58.0,45,1,0,0,1,1,0,0,0,0,0,0
1444,19641216,4,289,58.0,80,1,0,1,1,1,0,0,0,0,1,0
1445,19680807,2,290,54.0,5,1,0,1,0,0,1,0,1,0,1,0
1446,19680807,2,290,54.0,40,1,0,1,0,0,0,1,0,0,0,0
